A,AAL,AAP,AAPL,ABT,ACN,ADBE,ADI,ADM,ADP
38.71149445,31.65610886,138.0404816,21.30659294,32.78070068,101.8243484,94.61000061,46.82917404,29.88733482,73.03206635
39.33904648,32.45375443,138.7328186,21.45125389,32.88427353,103.1206436,96.51999664,47.56684875,30.41806602,74.15484619
39.76989746,31.57922554,134.9431458,21.24230385,32.80659103,102.2740784,96.09999847,47.2700882,30.06952858,72.62149048
40.02279282,30.10886383,136.646698,20.74402046,32.797966,102.6091537,95.95999908,46.54937744,30.52897835,72.5125351
39.91976547,30.281847,132.6018677,20.7853508,32.45272827,101.7978973,95.97000122,46.39674759,29.80812454,71.8589859
40.21947479,30.8680687,134.95224,21.55688095,33.01373672,103.3057938,97.23000336,46.99876022,30.06364441,72.64663696
41.59635544,31.36780548,131.2536926,21.46731758,32.5476532,102.4857178,95.93000031,46.94787598,29.93588829,71.51544952
41.51206207,31.33897018,131.0076904,21.71302032,32.58218384,102.7502518,96.69999695,47.32943344,29.9518528,71.72492981
41.73684692,30.8969059,130.761795,21.63035393,32.14200211,102.3181686,95.87999725,47.22768784,30.63857269,71.3394928
42.04594803,30.7623558,133.3581085,21.86457062,32.45272827,102.7061691,96.87999725,47.93992615,31.80437851,71.61599731
41.74621201,30.49326897,132.8843536,22.142416,32.25421143,102.4504395,96.62000275,48.12644577,32.29145432,71.43164063
42.17707062,30.8969059,136.0453796,22.4799633,32.78070068,105.0430145,99.62999725,49.36437988,33.57705307,73.28342438
42.54236603,30.91612053,139.862442,22.87491035,33.38487244,104.5403595,99.61000061,49.7657814,33.92041397,73.33370972
42.62665558,30.281847,142.7137604,23.05630875,33.56612778,104.4169235,99.37000275,49.78287125,34.3915329,73.48453522
42.91701889,30.41638947,142.3949738,23.04253578,33.91999817,104.8843002,100.1399994,49.91098022,34.51929092,73.76943207
42.98258591,30.66625404,140.1448059,22.93001938,34.20483017,104.9107437,99.47000122,49.96222305,34.1519928,73.60182953
43.03878021,30.70469666,139.6893311,22.60854721,34.09262466,104.946022,100.0400009,50.09032059,34.19989014,73.83644867
42.99196625,30.43561172,138.6052551,22.43862915,34.11850357,105.148819,100.1699982,49.77433014,34.7109375,73.81131744
42.82335663,29.60912895,137.2934875,22.4845562,33.81642151,104.8490067,98.69999695,49.62914276,34.81472778,73.1745224
42.95449066,30.04158974,136.8653412,22.64757919,33.80779266,105.4662781,99.12000275,48.75799942,34.87063217,73.47615051
42.8514595,31.09871674,138.2044373,22.73942757,33.60065079,105.510376,98.51999664,49.35584641,34.86264038,72.78907013
43.22612381,31.24286842,139.8533173,22.71876335,33.58338165,105.219368,98.68000031,49.34730148,34.99040604,73.53097534
43.16989899,32.09817505,142.8231049,22.88179588,33.54886246,105.3252029,98.06999969,49.15941238,34.99839783,73.87659454
42.48617935,31.84831238,139.3978271,22.69350243,33.14319229,104.2934723,97.08999634,48.64697266,34.35958481,73.42132568
42.07404709,30.56054115,138.9696808,22.35136414,32.67713165,103.2440872,96.95999908,48.57011032,33.3934021,73.4803772
42.06467056,29.17667007,139.0425568,22.37892723,32.50450516,104.1347275,96.98000336,48.74091721,33.36146164,73.75857544
42.09278488,29.30160332,140.0176697,22.30544662,32.30598831,103.5703659,97.01999664,48.57011032,33.65690231,73.85974884
42.49554062,28.00421906,140.2910767,22.39958954,32.36639786,104.319931,97.19000244,48.59572983,33.57705307,74.21382141
42.48617935,28.19642639,140.8470001,21.88983154,32.27146149,103.6761627,95.58000183,47.81855011,33.78466415,73.85974884
43.21673965,28.55200195,141.785614,21.83701897,32.58218384,104.9812851,97.98999786,48.50178528,33.89645767,75.06529999
43.235466,28.84992218,140.7467194,22.02301979,32.5649147,105.3163757,99.72000122,48.73238373,33.48921585,75.31822205
43.11371231,28.72498512,139.5802612,21.94034958,33.43666077,104.9636383,94.01000214,48.55303192,33.53713226,74.87982178
43.72254181,29.14783859,141.1932983,22.06664085,34.20483017,104.8578262,96.20999908,49.62914276,34.10406494,75.82404327
41.3247261,25.99568176,140.8196106,21.446661,32.72028351,98.27941895,92.19999695,47.00719833,32.33937836,73.10943604
39.58256149,24.28505898,140.1452637,21.13437843,31.89171219,96.37466431,90.84999847,44.88058853,31.25341034,72.21581268
40.37870789,25.72659302,143.0615387,21.4902935,32.41819763,97.4945755,92.45999908,46.38372803,32.38729095,74.12108612
40.9875412,26.62034607,146.7342224,21.67628098,33.28992844,98.55278015,94.38999939,47.5025444,33.20177078,75.14118195
41.65900421,27.20657158,147.2992859,21.95182991,33.92863464,99.90195465,95.79000092,48.37368393,34.24780273,77.45114136
41.88438034,28.18681335,149.7598572,22.01841736,34.12713623,100.1047897,95.31999969,48.36513138,34.0242157,78.19300842
41.08613586,27.8024025,146.8982697,21.81175995,34.04082489,99.73442078,94.73000336,47.28048706,33.49720383,78.66513824
41.76230621,27.24501038,147.1352234,21.9357605,35.24054718,100.1047897,95.18000031,47.36588287,33.63294983,78.75788116
41.71534348,28.25408554,146.8435669,22.0299015,35.6979866,99.38169098,95.13999939,47.78438568,33.63294983,78.82530212
42.71080017,28.86914063,150.2337494,22.19982338,36.15544128,101.5068741,96.79000092,49.31315231,34.71892548,79.64308929
42.63566971,29.94548416,149.1766052,22.26870728,36.3539505,101.8155212,97.13999939,49.74869919,34.46340561,80.20791626
43.69686508,33.30907059,149.0490265,22.36974716,36.65602875,102.7326279,97.54000092,50.3807106,34.56720352,79.92971802
43.58419037,33.10725403,148.4657288,22.24344826,36.44761658,103.023613,97.33999634,50.83335876,34.4154892,80.20791626
43.95043182,34.48152161,150.3340302,22.68432236,36.71682358,102.9707184,97.69999695,51.26039124,34.71892548,80.26692963
43.82835388,34.49113464,149.9968262,22.68202209,36.56052017,101.4892426,97.83000183,51.371418,35.09421539,80.14048004
43.95043182,34.62566757,149.8236237,22.92313004,36.55183792,100.6515198,97.79000092,51.61056137,35.33376694,80.03088379
44.11946869,34.60644913,149.18573,22.9323082,36.29998398,99.97251892,97.79000092,51.47389984,34.71892548,80.10675049
44.14765549,34.5199585,149.2312775,22.95298386,37.0381546,101.806694,98.40000153,51.83259201,34.64704895,80.41867828
43.82835388,33.59738159,149.5411072,22.83127975,37.37682724,99.08188629,96.33999634,51.20058823,34.64704895,79.98873138
43.74382782,34.94279861,151.3091278,22.65446854,37.48972321,99.522789,98.05999756,51.58492661,34.91055298,80.46083832
43.33062363,34.40463638,151.892395,22.35136414,37.69814301,99.70796967,97.31999969,51.69595718,34.81472778,80.33440399
44.09128952,35.12540817,151.4914246,22.19752121,37.86314011,100.7573471,97.91000366,53.69444656,35.03033066,80.69689178
44.38242722,34.78904724,150.1243744,23.63955116,37.92391968,100.2723312,97.93000031,54.08731079,35.05429459,80.03088379
44.61720657,34.92359161,155.2369995,23.95871735,38.60129929,98.83496857,98.44000244,54.84742355,35.88473129,77.33312988
45.18066025,34.11632156,154.7995605,23.92886925,38.86182022,99.47868347,97.86000061,54.51433563,35.99653244,74.98941803
44.95527649,34.21243286,153.5600891,24.35137749,39.33078003,99.54042053,97.72000122,54.64244461,35.32577896,74.75334167
44.30730057,32.20389175,151.8376923,23.99086952,39.13972092,99.49634552,96.05000305,53.66881561,34.69495773,74.16324615
44.22278214,32.27135849,153.6968231,24.29167366,39.0355072,100.1841354,96.66999817,53.69444656,35.078228,74.34871674
43.97860718,32.36775589,155.0911865,24.44173431,38.9139328,100.2723312,97.08999634,54.0958519,34.92652893,74.53419495
44.59843445,33.19670105,155.3736572,24.81342697,39.30470276,101.0571518,99.04000092,54.39476395,35.49346542,75.59643555
44.35425568,33.10995865,153.9064484,25.01890182,39.09629822,100.2458878,98.48999786,54.18125153,35.549366,75.40252686
44.56085205,33.34129333,151.7374878,25.12047768,39.14840698,99.54042053,98.87000275,54.50579453,35.43756866,75.84933472
44.61720657,32.9460907,151.8741455,24.93347931,38.9139328,99.84024048,100.6200027,54.4801712,35.38168335,75.90834045
45.19944382,33.69794083,151.928833,24.91731644,39.12235641,99.99014282,101.6699982,54.77910614,35.078228,76.21186066
45.20883179,33.65938187,151.2818146,24.97503853,39.11367798,99.67269897,101.0400009,54.86450195,35.19004059,75.9842453
45.49058151,34.57508469,152.8857117,25.27516556,39.209198,100.1753387,100.9300003,55.74416733,35.19004059,76.16970062
45.34031677,35.42331314,146.1782684,25.25207329,39.00945663,99.62858582,100.5999985,55.41110611,34.94885254,75.50369263
45.48119354,35.27872849,144.0366821,25.21513557,38.80102921,99.58451843,99.69999695,54.83031845,35.07748032,75.30981445
43.87530899,35.34620285,143.4716187,25.18281555,38.52313995,99.07305145,100.6699982,54.77054977,35.02923965,75.7313385
44.72051239,35.1727066,144.0275421,25.24745941,38.41893387,99.69033813,100.3199997,54.77910614,34.95688629,75.74817657
44.68293762,34.70039368,144.4194031,25.05122185,38.35814285,100.3164215,100.2399979,54.52287292,35.21414948,75.79877472
44.9083252,35.08594894,143.9364624,25.12971687,38.12366486,101.833168,101.1399994,54.48871613,35.47143173,75.85778809
43.85652161,35.326931,146.1418457,24.94040489,37.48972321,101.0307083,101.1399994,53.90411377,34.82823944,75.60486603
44.38242722,35.39440536,145.9778137,24.83420944,37.20314407,101.4451752,101.6900024,53.92131042,34.21722794,75.68074036
44.43876266,34.92208481,142.9248657,24.68875504,37.32470703,101.5862427,102.0599976,54.12763596,34.08054733,75.69760132
44.72051239,34.86425018,143.6903534,24.66105461,37.5592041,101.2776184,102.3000031,54.06746674,34.44232559,75.52896118
44.26972961,35.71248627,142.7699127,24.47174835,37.19446182,101.7185364,102,54.0760498,34.73980331,75.69760132
44.11946869,34.98955917,143.4260559,24.49482918,36.49103928,101.4098816,102.3099976,53.78375626,35.18199158,75.71445465
44.12886047,34.93173218,144.6837006,24.64028168,36.73418808,101.4627914,102.9000015,54.21361542,34.68352509,76.40576935
44.13824844,35.21125793,144.5105438,24.87114525,36.55183792,101.9919052,103.5699997,54.29098892,35.23023987,76.20343781
44.09128952,35.62573242,145.9413452,24.86422348,36.61261368,101.7273483,103.5,53.92989349,35.32670593,75.75662994
44.24155045,37.35111618,147.5270691,25.01659203,36.38682556,101.5157166,103,53.00141525,35.39102554,76.29089355
44.15703964,37.92945099,144.7839355,24.3609314,36.34340668,99.02896881,101.8799973,52.79508209,34.76392365,75.87533569
42.14733505,37.10050201,139.397995,23.80916595,35.61393738,97.34466553,99.37999725,51.25617981,33.78308105,73.41596985
42.96436691,36.95591736,139.7715912,24.34246254,35.96998215,99.4345932,100.3199997,52.11590576,34.53881454,74.74742126
42.16611481,36.02093124,137.7757874,24.92193413,35.2926178,97.46813965,98.76999664,51.96976471,33.76700211,73.5177536
42.1285553,35.07630539,137.3565674,25.80384254,35.4402504,96.82439423,98.79000092,52.373806,33.75091553,73.5177536
42.67324448,35.0955925,135.7344208,26.68113518,35.70945358,97.63567352,99.62000275,53.86111832,33.99210739,74.18770599
42.06282043,34.20880127,134.9780121,26.53106689,36.36076736,96.89495087,98.93000031,53.34530258,33.79111099,73.56861115
42.21307755,34.16060638,135.278717,26.22171021,36.19577789,97.44167328,99.68000031,53.69777679,33.91171265,73.40749359
42.92679214,33.88107681,132.9547882,26.21940041,36.10893631,97.61802673,100.6200027,53.59460831,33.88758469,74.45061493
43.23671722,33.41840744,133.4106598,26.21478653,36.40419388,98.4998703,107.7799988,54.41993332,34.41821671,75.37497711
43.82835388,33.9774704,135.9817505,26.46180916,36.66472626,100.2282486,107.9199982,54.74662781,34.55488968,75.86685181
43.77199936,34.26663589,136.0637054,26.02085495,36.63866425,99.7256012,107.4700012,54.35977173,34.14486694,75.02727509
43.73443985,33.66902542,136.8477783,26.06010056,36.19577789,100.289978,107.2600021,53.54302216,33.68659973,74.78983307
43.85652161,34.70039368,137.677475,26.10858154,36.76024628,102.4063492,109.6999969,54.85838699,33.67855453,75.43434906
44.30730057,34.54616928,135.8449097,26.30713463,36.72552872,102.8648987,109.4899979,54.96157074,33.64638901,74.16226959
43.58419037,34.5268898,133.7845001,25.89849663,35.98735046,107.2652054,107.8000031,54.79822159,33.38913345,73.95874786
44.33263779,35.28837204,135.9543457,26.09934998,36.72552872,107.7325897,108.5400009,55.40859985,33.90367126,74.79832458
44.37969971,36.33902359,133.9668274,25.97699547,36.95129776,106.5773849,108.4499969,55.23666,34.49058151,74.31491089
44.08785629,36.27155304,133.6021423,26.08780861,36.56052017,104.2669983,108.3899994,55.22807312,34.4021492,73.92481232
44.38911819,36.50288391,135.7810669,26.09934998,37.11629868,104.2405472,108.8000031,55.60634232,34.78804398,74.2725296
44.53032684,36.79204941,135.5805511,26.29328156,37.31604385,104.5139008,108.5599976,55.65793228,34.69961166,74.25556183
44.60565186,36.36793518,135.0517426,26.33252525,37.31604385,102.2917175,108.6399994,55.3828125,34.28957367,74.09441376
44.89751053,37.48605728,134.9879456,26.79194832,37.77629471,103.5791779,109.2399979,54.46292114,34.78804398,74.43364716
43.01459885,36.82097244,133.8026886,26.84966469,35.74419785,103.1470795,107.3700027,53.38827515,34.04034805,73.0089035
42.8074913,36.0305748,134.8967896,27.08976364,35.81411362,103.7202682,108.0500031,52.60593796,34.08054733,73.67037964
42.51564026,37.82342529,133.8209839,27.00664902,35.81411362,104.1523514,108.0100021,52.19327164,33.9679985,73.68735504
42.44031906,37.25472641,133.6932983,27.15671349,35.64806747,104.2758331,107.8399963,53.35389328,33.87151718,74.25556183
42.50622177,37.18724823,130.6208344,27.13825226,35.47327042,103.0412674,107.4899979,53.04439545,33.64638901,73.98416901
42.77924728,37.92945099,130.3655701,27.11977768,35.98016739,103.640892,108.4199982,53.42267227,33.75091553,74.10290527
43.32529449,39.16324997,129.6726379,27.03897476,34.9663887,104.0864258,108.3899994,53.22493744,33.94387436,74.14530182
43.35352707,39.12468719,128.8247986,27.02512169,35.6043663,103.4003296,109.0299988,54.56608963,33.91171265,73.64496613
42.90164185,38.45960617,129.3991241,26.91892052,35.39461899,102.9904709,109.0299988,54.08463669,34.02426529,73.54319
43.1652298,38.39212799,128.6424255,27.16132736,35.31597137,103.1775894,110.8099976,55.03892517,34.17702484,74.34884644
40.9622612,38.25717926,131.1131439,27.29984856,35.12369919,102.7053528,109.0299988,55.07331848,34.1931076,74.20467377
40.83044434,37.9005394,131.249939,26.68574333,34.92269516,102.8657303,107.9700012,54.54029846,34.79608536,73.94177246
40.83987045,38.46923447,126.928421,26.42948532,35.2110939,102.874649,107.0699997,54.39414978,34.63529587,73.49230194
40.6892395,38.61382675,127.8218918,26.25403214,34.55563736,103.0617599,107.5999985,54.61767578,35.04532623,73.91635895
41.01874161,39.13432693,127.7124786,26.21247292,34.29345322,103.5696182,107.5100021,55.10770798,35.02923965,73.83151245
40.94342804,38.36321259,127.4480515,25.73919487,34.12741089,103.4805374,106.8700027,54.67783737,37.58588409,73.71278381
40.72689438,38.27645493,125.9437027,25.76228333,33.8215332,105.6813049,105.8899994,54.72943497,37.99591064,76.3078537
41.10347748,38.05419922,126.5910721,25.48614502,33.54187012,104.20224,107.1699982,54.89276886,38.13258362,75.75662994
41.72482681,38.40208435,124.1658859,25.25642204,34.16236115,104.4517288,106.1999969,54.53170395,37.72255325,75.54459381
43.03342819,40.09317017,125.3967209,25.62073708,34.83530045,106.893074,108.6600037,55.33123779,37.82708359,76.83364868
42.9487114,40.29609299,125.5152359,25.7715683,34.8090744,106.7504807,108.3899994,55.75249863,38.36574936,77.30007935
43.24996948,40.98218918,127.9404373,25.72980309,35.01882172,104.4338989,107.8600006,55.85566711,37.20801544,77.08805084
44.27613068,40.87589645,132.9457245,25.01276207,35.49075699,107.2138062,104.0800018,55.23666,36.3236351,77.50360107
43.65479279,41.48469162,132.2163239,25.16127396,35.07999039,106.1891632,103.6800003,56.15656662,33.54992294,77.24069977
42.67568207,41.93886566,130.2835236,24.53009987,34.25850677,104.4695587,102.4199982,57.13663483,34.72412872,77.92761993
42.74158096,43.25306702,149.8214569,24.85496712,34.79159927,103.3468781,103.6600037,58.64114761,35.2181015,78.30926514
43.47592545,42.95351791,148.5906677,25.52327347,34.91395187,104.5319138,104.0800018,58.35744095,35.03184509,79.0979538
43.24996948,44.28704834,151.6358185,25.51399612,35.2984848,105.4674606,105.8099976,58.64114761,34.82129288,80.03927612
42.40266037,44.70257568,148.2168579,25.53952026,34.81783295,105.5209045,105.0199966,58.86468124,35.2181015,80.04776001
42.33675766,44.52864075,152.164566,25.92704391,34.74791336,106.6346664,105.6500015,60.02526093,35.34767914,81.06543732
41.85662842,44.52864075,155.2552643,25.9432888,33.29715729,106.4564743,105.2099991,62.66458893,35.23430634,81.7438736
42.03551483,44.77988434,155.9390717,25.8110218,34.06622696,106.759407,104.2099991,63.26639557,35.02375793,81.96435547
42.26145172,45.24372101,155.7749634,25.94096375,34.22353363,107.5791092,105.0199966,63.7908287,35.26669312,82.19333649
41.04698181,44.93449402,155.6928864,25.88991547,33.85649109,107.5969467,104.5,63.75644302,34.91039658,81.89650726
41.87543869,45.31136322,154.808548,25.86439514,33.8477478,107.7573242,104.9499969,64.07453156,34.63505173,82.29508972
41.40473175,44.87651062,154.7355957,25.64626312,33.27093887,106.411911,102.8099976,64.1869278,35.00756073,81.43005371
40.67982101,44.20975113,155.6837463,25.40724564,32.86019516,104.8348694,99.51000214,59.6651268,35.88214493,81.21807861
41.4518013,44.54795837,155.1185455,25.50239182,33.12237549,104.5051651,99.73000336,60.61619186,35.63111115,80.76860046
41.92253494,44.18075562,155.4740601,25.31906891,33.58555603,104.8883209,101.9499969,61.03985214,35.55012894,81.45554352
42.21438217,44.86685562,158.008667,25.51399612,33.57681274,105.5030899,101.5500031,61.38565826,36.18176651,81.41310883
42.35559464,47.01210785,161.1723022,25.76460838,33.62926102,108.3186646,103.3600006,63.06295776,36.6028595,83.23881531
43.11815643,46.43231583,160.9352417,26.0175457,33.80405045,108.4701233,103.5,63.87567139,37.22640991,83.76773071
43.58887863,47.9687767,160.0782318,26.44219971,34.25850677,109.8689804,104.3099976,63.23589325,37.7041893,83.79332733
43.43826294,45.9878006,157.7260284,26.29136086,34.25850677,110.1362991,105.1600037,63.02838135,38.07670212,83.65683746
43.6736145,46.22938156,156.6957855,26.72993851,34.46824646,111.7311859,106.1500015,63.20130539,37.57462311,83.94689941
43.43826294,46.30669022,156.3675537,26.72993851,33.92639923,110.1719131,105.8099976,62.71712875,36.91868973,83.34117126
43.83365631,46.67389297,157.6530609,26.87613106,34.02254105,110.9738235,105.0999985,63.64224243,37.0401535,84.25402832
43.22172928,46.02645111,156.7322693,26.91094017,33.29715729,109.5927658,103.5500031,62.32807541,37.66369247,86.03701782
42.76982117,46.94447327,158.4736176,27.06641197,33.50691223,110.1719131,105.2900009,62.95058441,37.30738831,86.24178314
43.50416183,47.56291962,160.1237793,27.13834953,33.37581253,110.5728683,105.7699966,63.46069336,37.42886353,87.2996521
43.34412003,47.80450439,158.2450409,27.16387558,33.4195137,105.0486984,105.5100021,63.63359451,37.35597229,87.41910553
43.27822113,47.05076599,155.3995056,26.98519707,33.46321487,104.9506989,104.7200012,63.50390625,36.58665848,87.52996063
43.49474335,46.84783554,155.8555298,27.0385704,33.57681274,104.6744614,105.0199966,63.84109497,36.56238174,87.8115387
43.78659058,46.97346497,156.7219849,27.21028709,33.73413467,104.736824,104.9800034,64.24744415,36.96726608,88.13568878
43.04284286,46.06509781,155.4268951,27.09425735,33.40203476,103.8993149,103.7699966,63.59902191,36.71623611,87.91389465
43.09194183,45.65924454,155.2991791,27.08729362,33.48069,104.2556915,103.6800003,63.61632156,36.73243332,88.25511932
43.0164032,45.11809158,154.241272,26.87613106,33.5680809,104.3625946,102.9499969,62.78630447,36.96726608,87.6835556
43.89450455,44.7412262,155.5910645,26.95270538,34.12741089,103.7656555,103.4800034,62.69118118,37.40454865,88.29779816
44.47043991,45.12776566,156.8678894,26.92253876,34.39832687,104.0151443,104.1399994,62.56150055,37.3397789,88.43429565
43.94170761,44.34503937,156.7584534,27.05945396,34.6954689,102.4558792,105.9100037,61.6623497,37.0644455,87.90534973
45.31075287,44.65425873,154.7064209,27.36111832,35.63932037,103.6231003,108.3000031,61.90441513,36.2141571,87.96505737
45.45237732,45.49497223,154.6151733,27.61173058,35.6043663,102.464798,108.5699997,62.19837952,36.23844528,87.41910553
45.41460037,46.84783554,154.9709015,27.63957977,36.0850296,102.5182495,108.2600021,62.55285645,36.00360489,87.18874359
46.50040436,47.00244904,158.1720276,27.78808784,36.13340378,103.4627151,108.9899979,62.78630447,35.63920212,88.04187012
45.81115723,46.48062897,159.1205902,27.67206955,35.8167572,103.1597748,108.5899963,62.44046402,35.1776123,88.5537262
45.97166824,46.045784,159.4124298,27.62333679,36.0014801,104.20224,108.5299988,62.82954025,35.27479553,88.52812195
45.62231064,45.17607498,157.7799225,27.84610748,35.9750824,103.3824997,108,62.49231339,36.18986511,87.93094635
45.55622864,46.03610992,158.6737061,27.84378052,35.85193253,103.3112411,108.7900009,63.12348938,36.4004097,87.79444885
44.98028946,45.66891098,156.6125488,27.79505539,35.53529739,102.9102859,109.7900009,62.63067245,36.03600311,87.84564209
44.96141052,46.38399124,156.4118958,27.84610748,35.58806992,102.5271606,110.7099991,63.01109695,36.22224426,88.07598114
44.74424744,45.35968399,153.0191498,27.86466599,35.48251343,102.3044052,110.9700012,62.92463684,36.20606232,87.18874359
44.70646286,45.93948364,153.4842834,27.83914757,35.45612717,103.7834778,113.7200012,63.55577087,36.16556549,88.07598114
45.70729828,46.29702377,152.7637939,28.28236198,35.45612717,104.7546539,114.25,64.44631958,36.6028595,87.61528778
45.48069382,47.92046356,150.9397583,28.29628372,36.02786255,103.2934189,112.8799973,64.15235138,36.07649994,87.05225372
45.93390656,45.36934662,149.9091492,28.29860687,36.06304169,102.7766342,113.9899979,66.51266479,36.0521965,86.77071381
45.0086174,43.38837051,150.1463318,28.22434616,36.07183838,102.1351166,113.8199997,65.95069885,35.73637772,86.99252319
46.23604202,42.76025009,149.7906189,28.15937233,36.74031067,101.4579849,113.3799973,64.79212952,35.84165192,86.15645599
46.50982666,42.56697464,146.4616852,29.87654877,37.23289871,100.8698959,113.3600006,65.85558319,35.44484711,81.25956726
46.16995239,42.52832413,148.0577087,29.82549667,37.60232925,101.2530289,113.1600037,65.0428772,35.62301254,82.17240906
46.62314987,42.71192932,148.4317322,29.95312119,37.62870789,102.0103912,115.1699982,65.29359436,35.62301254,82.64162445
46.51928711,43.77489471,146.1698914,30.23390579,37.32085419,101.7341766,114.4599991,65.30224609,35.64729691,82.30037689
46.86863327,43.64927292,145.175705,30.5216465,37.72546005,103.2845306,114.9599991,65.97660828,36.10888672,82.14678955
47.1424408,43.54297256,148.4133911,30.6400013,37.2944603,102.8479233,116.1299973,66.98819733,35.19381332,82.39421082
47.65229034,44.8407402,150.3286896,30.86140442,37.41760635,104.2289581,116.4400024,66.14956665,35.2585907,83.30706787
47.5484314,44.98601151,149.6173248,30.7914753,37.59352112,104.7814026,116.8499985,66.16684723,35.49343872,83.45207214
47.69949341,45.91575241,148.1033478,31.06415558,38.015728,105.6634674,117.6500015,67.36860657,35.39626312,84.10043335
47.57675552,45.10223007,149.9091492,31.46734428,38.39395142,106.9197845,117.5800018,67.29945374,35.41246033,84.83414459
48.7380867,46.04165649,149.462265,31.58154678,38.70180511,106.8574142,118.7300034,70.55028534,36.01171112,85.01330566
48.00163269,45.48963547,146.8265228,31.5442524,38.87773132,107.5612946,118.9300003,70.87020111,35.97092819,85.20948029
48.74752426,45.43152237,147.364624,31.63049126,39.30871964,108.0157166,119.6699982,71.31111908,36.45217896,85.03887939
48.48316956,45.33466721,146.9724121,31.85887909,39.59017944,108.7908707,119.6299973,71.60506439,36.55005264,84.64643097
48.47371674,44.86011505,145.6317902,31.95443535,39.59017944,108.8889008,119.4700012,71.33557892,36.47663879,85.6701889
48.59646225,44.64704132,143.8442078,31.81925583,39.93322754,109.1294327,118.8300018,70.94439697,36.77843475,86.71099854
48.85138321,44.82136917,143.4885406,31.84955978,40.17951202,109.9758987,119.3099976,71.00527954,36.91710281,87.87123108
48.77584839,44.86011505,143.132843,31.91249275,39.98599243,109.4056702,118.7799988,71.52684784,37.00682068,87.61528778
48.43595123,44.8988533,142.8318787,31.9264679,39.65175629,109.1472778,118.3399963,71.22259521,38.31188583,87.54704285
49.13463974,45.60584259,142.8957062,32.57902908,40.10034561,110.5461426,120.3499985,72.81343842,37.93668747,89.17650604
48.51148987,44.27902603,143.5158997,32.38558197,40.18831253,110.7956314,119.9000015,72.7177887,37.09653854,88.78408051
49.07799149,45.34435654,141.682724,32.57670975,39.80129242,110.163002,120.0400009,72.30924225,36.86816025,89.15091705
48.38874054,43.88194275,140.6795044,32.47415924,39.69573212,109.8066177,120.1500015,72.89164734,36.5092659,89.53481293
48.35097122,43.42676163,138.6183167,32.51610565,39.58139038,110.6085129,119.9800034,72.50917816,36.26455307,88.95469666
48.539814,43.47518539,141.5550537,32.39491653,39.89803696,110.893631,119.5999985,72.57003021,35.88120651,88.96325684
48.55869293,41.96435547,141.5003204,32.32034302,40.13552094,109.7531662,119.9100037,72.30051422,36.23194122,88.69734192
49.23849106,42.51638031,140.4241333,32.42754745,40.21468735,110.4213943,121.0899963,71.45729065,36.73765564,89.68383026
49.5217514,41.03460312,140.7706909,32.44152832,40.04756927,110.5194168,121.8000031,71.94411469,36.46033478,89.93260193
49.29513931,39.91116714,140.1869812,32.39258957,39.40546417,110.403595,121.4400024,72.74384308,36.43586349,89.18630981
51.07962799,40.76343155,139.466507,32.73517227,39.862854,111.196579,122.1100006,72.59608459,36.71318054,89.78676605
50.08824539,40.80216599,139.9133911,32.78878403,39.56379318,110.5728683,122.3499985,71.90934753,36.58267975,89.42649841
50.33373642,40.40509415,138.9922638,32.62564087,39.74850464,111.5707932,127.0100021,72.37876129,36.47663879,90.16421509
50.18267059,40.3857193,139.0287323,32.96824265,39.56379318,110.8312607,126.3099976,72.0658493,36.58267975,89.59803772
49.72001266,39.14605713,137.9160309,32.59069061,39.40546417,111.0540161,125.0699997,71.10958099,36.66424561,88.45716095
50.1637764,39.07827377,138.0164185,32.9589119,39.41426849,112.6934586,126.2099991,71.38774109,37.20258331,88.93755341
50.21099091,40.1048584,137.5693359,32.84238815,39.37907791,107.5969467,126.8700027,70.88355255,37.20258331,88.80029297
50.11658859,40.41478729,136.6113739,32.77713394,39.34389496,106.0109787,127.6999969,70.97048187,37.17810822,88.68019867
50.26763916,40.42445755,134.8504486,32.83306503,39.31750107,106.3762665,128.25,70.76184845,36.99051285,88.27702332
50.45648193,41.25735855,135.3613892,33.5135994,39.31750107,108.1226273,128.6900024,71.45729065,37.29229736,88.59441376
50.15434265,40.63752365,136.5566101,33.58816528,39.29111862,107.7929611,129.5800018,71.20520782,37.71645737,87.60794067
50.34317017,41.19925308,135.6441956,33.54387665,39.18557358,107.3830795,129.6100006,71.45729065,37.6104126,87.64225769
50.04217911,40.96680832,135.2701721,33.48096848,39.06243896,106.812851,130.1300049,71.23996735,37.55331039,87.83097076
50.35453033,41.11208344,132.7519836,33.49028015,39.11521149,104.8170395,129.5899963,70.62276459,37.35755539,86.87020874
49.80554962,39.61093903,130.5075226,33.73965073,38.86013031,105.1734085,130.0399933,70.62276459,37.03944778,87.02462769
49.89075089,40.00801849,130.2337799,33.56485748,38.52588272,104.8170395,129.8899994,69.57958221,36.91710281,87.43637848
50.30721664,40.40509415,130.0695038,33.48096848,38.41152954,104.077507,130.1499939,69.82300568,36.90893936,87.28194427
50.01379013,40.49225998,129.6042023,33.40637589,38.55227661,104.6388321,130.2200012,69.5535202,36.61530304,87.65942383
49.9002037,40.98617554,130.3250122,33.3667717,38.34116364,104.9952469,130.1600037,68.96238708,36.69687653,87.61652374
50.00431824,42.54544067,130.8907013,33.00786591,38.56683731,104.5001068,129.9499969,67.87574005,36.32982254,87.57361603
