A,AAL,AAP,AAPL,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANSS,AON,AOS,APA,APD,APH,ARE,AVB,AVY,AXP,AYI,AZO,BA,BAC,BAX,BBY,BDX
34.83546066,40.03167343,167.8419342,25.46259308,41.13218689,86.38024902,82.69000244,44.61175919,35.99692917,68.02193451,53.09999847,33.05718613,42.79763031,9.091132164,114.5193558,24.81700134,49.14964676,3.291323662,63.97265625,38.8448143,69.77999878,43.69118881,58.02000046,72.86709595,51.26081467,14.3475132,1.700000048,51.81661224,190.6351318,124.8321304,97.4466629,80.54366302,25.78899956,93.23999786,91.08441162,29.45961952,37.07831955,104.3361893,12.40128899,71.2701416,131.6298523,52.54477692,68.87247467,195.2651672,738.289978,122.1290131,13.82339859,34.55610657,23.17964554,123.1288147
33.64673615,37.90516663,161.5541229,23.90522766,39.9455986,83.92631531,78.87000275,44.57859421,35.15543365,65.159935,51.75999832,32.44655991,42.00577927,8.862189293,111.6015549,23.98638916,47.57266235,3.212879419,62.09770203,37.57039261,68.04000092,41.467659,56.45000076,70.2202301,50.07537079,13.89859104,1.779999971,50.66847992,184.6986694,120.2153625,94.13504028,78.7918396,24.7234993,90.91999817,88.52574921,28.42425919,35.97162247,102.1882324,11.87884235,69.58761597,128.6915436,51.06165314,67.35965729,191.5067139,700.9199829,117.3960724,13.31081104,33.3957901,22.25776482,121.7052383
32.20725632,35.87401581,158.1054077,23.3085041,37.03845596,80.07258606,74.26999664,42.82959366,33.93216705,62.73379898,49.38999939,31.04977798,40.20206833,8.51508522,106.7707367,22.80733299,45.35053635,3.038465977,59.39309311,36.12828445,66.51999664,39.27953339,54.54999924,67.4165802,47.73715973,13.55741596,1.75,49.48270035,176.960907,114.3668365,89.45450592,74.91334534,23.1685009,85.62999725,84.1237793,26.50147438,33.69167328,98.34567261,11.24181747,66.5318985,122.8372498,48.50221634,65.27842712,182.5815582,684.9899902,113.3672943,12.64113235,32.4274292,21.5866394,118.5151062
31.9100647,35.75959396,155.8032684,23.44864082,36.36041641,79.61462402,74.56999969,41.9509697,33.5114212,60.46393585,48.16999817,30.35521317,38.87495804,8.374773026,106.7610626,22.37784386,45.11159897,2.965863705,59.75814056,35.7342186,65.62999725,37.91530228,54.22999954,68.7538681,46.59257126,13.32397747,1.659999967,48.45691681,173.9200439,112.469017,87.93805695,72.93339539,23.31850052,85.75,81.97782135,26.31006622,32.36863708,100.1963501,11.36326408,64.78900146,120.5592575,47.38351822,64.29027557,180.9887695,687.9299927,111.8520584,12.61633301,32.25295258,24.30064774,118.0177307
33.08023071,37.04692841,156.0216675,24.79353333,37.27577972,82.12041473,77.33000183,45.30135727,34.2749939,63.9838829,49.13000107,30.95056534,39.60083389,8.603709221,111.5146027,23.06258965,47.11867905,3.041804314,61.67460251,36.30434799,68.16999817,38.15448761,55.95000076,70.38623047,46.92777252,13.68311405,1.720000029,50.07559204,178.8784332,119.278038,91.84806824,74.57929993,25.03849983,87.75,84.93998718,27.50636482,32.8928566,102.4112015,11.59241009,66.05654144,123.534668,49.17173767,66.13540649,183.9023895,706.25,115.2836609,13.27773857,32.86362839,25.99689674,120.0072861
34.0275116,37.21858978,160.3621063,25.5236187,38.68272781,82.71661377,78.91000366,47.18961716,34.92948151,64.1730423,50,31.30929756,40.26072311,8.76618576,113.7947388,23.75543976,48.67177963,3.101054192,62.55757523,37.09249115,70.5,39.97938538,56.81999969,70.31246185,48.27560806,14.31159973,1.779999971,51.51546097,183.1007843,120.6258774,94.23339081,76.48593903,25.9185009,89.79000092,86.56319427,27.79783249,35.60551453,104.5369034,12.19506073,66.60734558,125.1299973,50.09552002,67.22848511,190.0207825,724.7800293,117.5386887,13.59190655,33.66624832,26.40252495,122.5885315
33.90676117,36.82761383,160.5895844,25.60725594,39.00479889,82.8203125,79.40000153,47.16453934,34.78923416,64.4855423,47.52000046,31.34746552,40.2533989,8.936043739,112.9058533,23.77164268,48.58416367,3.122751951,62.29933929,36.78226089,71.90000153,40.12998962,57.27000046,69.91589355,48.18520355,14.35649014,1.850000024,51.54370499,181.5609741,120.757576,93.56122589,76.1437149,25.90049934,89.73999786,85.78368378,28.11974716,37.32793808,104.5517426,12.11715126,66.72806549,125.1819077,50.48535156,67.02734375,192.3224792,726.3900146,118.7598038,13.52576733,33.80583191,26.5279007,122.4855957
33.72103119,37.17089844,159.4703369,25.48745346,38.38609695,81.45510101,78.56999969,46.67160034,35.05414963,63.58909988,46.75,30.75210953,39.80612946,8.862189293,110.6450424,23.74328804,48.0585022,3.00675416,61.93281174,36.65649033,71.30999756,40.05024338,56.59999847,69.0397644,47.89756012,14.44627953,1.809999943,50.64965439,180.5537872,117.5738297,92.35627747,75.11708069,25.64450073,88.59999847,85.69195557,28.06319809,37.64414597,103.704483,11.99799633,64.87954712,122.4736557,49.53023529,67.08857727,189.2536163,715.9899902,116.4780121,13.50923157,33.54410934,27.09577751,120.9334488
32.27226639,37.38069534,157.0771637,24.34824753,36.92827988,79.74425507,75.98999786,44.74155807,33.76854324,61.76335144,45.49000168,29.85908699,38.85295105,8.448620796,107.7755356,22.95319366,46.7761879,2.956683159,60.13355637,35.49106979,70.43000031,37.95959473,53.93999863,68.98442078,46.96064377,13.9075737,1.710000038,48.78630066,173.552002,114.2274323,89.42993927,73.35706329,24.82699966,86.56999969,82.79402161,27.33671379,35.88841248,101.021347,11.54429054,63.55914688,120.0695724,48.01224899,64.71000671,186.4468384,714.3699951,113.5901184,12.88089561,32.47976303,26.13702011,115.6765518
32.99665451,39.58347702,159.4703369,25.3925209,37.49615479,81.59334564,77.25,45.61049271,33.98670959,63.39994431,45.99000168,29.82855225,38.86761475,8.359999657,109.7175293,23.27733421,47.07088089,2.980050087,60.8832283,35.87169266,71.26999664,37.85329437,55.09999847,72.70108032,47.60990143,14.07816219,1.769999981,49.62387085,173.1840668,117.9689026,89.80697632,74.28594971,25.52750015,88.87000275,83.50018311,27.8543911,35.96330643,103.2733536,11.90175438,64.38909149,121.0415802,49.01853943,65.5320282,189.0495758,730.7199707,116.4334641,13.1463089,32.72917938,26.86713791,117.245903
33.20094299,38.99225235,157.6413727,24.94723511,37.41137695,82.61292267,78.31999969,46.09509659,34.08799362,63.77827835,45.93999863,29.95831108,39.11691284,8.448620796,111.2827072,23.31785393,47.34964752,2.975042582,60.91655731,35.86322784,73.26000214,37.97731781,55.13000107,72.00017548,47.65100479,14.14999199,1.789999962,49.67091751,171.9638062,115.5985107,89.85619354,74.16374969,25.23600006,90.08999634,83.86698151,28.63742447,35.96330643,103.7564621,11.91092014,64.43439484,121.0415802,49.46200943,65.81184387,190.3023834,729.8099976,116.7810593,13.2209549,32.42288971,27.08102226,117.0829544
32.56015778,38.71572113,156.6312714,24.69859695,36.50450134,81.61061859,76.88999939,45.08412552,33.42572403,62.62688065,45.36999893,29.43167114,38.52301788,8.145831108,109.6305771,22.84784126,46.25851059,2.908282042,60.34179306,35.24576187,72.58000183,37.58751297,54.27999878,72.47052002,46.87845612,13.81778908,1.820000052,48.87099457,167.7802124,113.8865585,88.95449066,72.53410339,24.95000076,89.72000122,82.80315399,28.31115913,35.36418915,101.0064774,11.66047955,62.92536926,119.1123734,48.98444366,64.78000641,190.0401611,717.7000122,115.6579895,12.98042393,31.62653542,27.00727654,115.6962357
33.62816238,38.90643311,159.5340424,25.38574409,37.32664108,83.91766357,79.77999878,48.26742172,34.04904175,64.31283569,46.81000137,30.07198334,39.65216446,8.359999657,114.1425629,23.32595634,47.18238831,2.937489986,61.45802689,35.91398239,74.27999878,38.11020279,55.40000153,74.92370605,47.83181381,14.1230545,1.879999995,50.46143723,174.9272156,119.7273178,91.04472351,73.37338257,25.87700081,92.47000122,85.00418091,29.21600914,35.97993851,103.4963379,11.85807514,63.71759796,120.7744522,50.40861511,66.01296997,195.9644165,732.9099731,119.2767792,13.40342999,31.95032501,27.80377388,118.8832245
33.00592804,39.0971489,159.1700745,24.89751053,36.64011002,82.53515625,78.51999664,47.01415253,33.49584961,64.14733124,46.15999985,29.67081261,39.13158035,8.345230103,113.2633438,23.09095001,46.61689377,2.919965267,61.07483292,35.71097946,73.34999847,38.1190567,54.97000122,75.41249847,47.13323593,13.88063622,1.850000024,49.86856079,172.0025787,117.0315933,89.25778198,72.27339172,25.84449959,90.87999725,83.94953156,29.34215546,34.3573494,101.9875641,11.6283102,63.5440712,119.5576248,49.91398239,65.6894455,194.0609283,721,118.2339172,13.18777943,31.77530289,27.67102051,117.0571442
33.30311584,39.29741287,159.1336823,25.44450569,36.54687881,83.64981079,78.69999695,46.79693222,33.55038452,64.4866333,46.22999954,29.64767456,39.14624405,8.300922394,112.2585373,23.3786335,46.59289932,2.940828085,62.85741806,35.60948563,74.55000305,37.91530228,55.18999863,74.96982574,47.39622879,13.97041988,1.840000033,49.81209183,171.3537292,118.6272964,89.80697632,71.96378326,26.11199951,91.65000153,84.07790375,29.72497368,33.98291016,101.4598618,11.80982876,63.66478348,120.0992355,50.2209816,65.85558319,184.6695709,720.9299927,119.0361252,13.3038969,31.56528282,27.52352524,116.4541779
33.39599228,40.19377899,159.09729,25.81520271,36.79266357,84.11638641,79.19000244,47.08099365,33.36338425,64.80938721,46.29999924,29.94853973,39.43219757,8.219683647,113.9010086,23.55690575,46.68091965,3.015934706,63.99028397,35.52489853,74.66999817,37.20660782,55.54999924,75.50474548,47.78250122,13.91654968,2.00999999,50.08501053,170.4530487,118.6815872,89.93813324,72.72968292,26.47200012,92.23000336,83.74776459,29.97294998,33.45037079,101.3929825,11.84428978,65.0606308,123.0004578,50.06749344,66.02173615,184.7375641,727.4400024,120.0344238,13.3038969,31.52152252,28.20623016,117.1260605
33.01522827,40.32727814,159.2428589,26.06383514,36.58924866,83.39057159,78.45999908,48.09197617,33.44909668,64.35420227,46.15000153,30.07198334,39.35887146,8.17537117,112.4517746,23.41914558,46.41683578,3.004250526,63.8403511,35.53334427,74.58000183,37.35826492,55.61000061,74.46259308,47.86469269,14.00633621,1.820000052,49.66078568,169.126358,116.9695969,89.28234863,72.37931061,26.06900024,91.38999939,83.27085876,29.91639137,33.48365784,100.6943207,11.83509731,65.32469177,122.3177948,50.04190826,65.7069397,184.3879547,719.9299927,119.8204727,13.23754787,31.47776222,28.55500031,117.3672256
33.57245636,40.66102982,160.9263306,26.28309631,37.13170242,84.88541412,79.52999878,48.71025085,33.86984634,65.28942108,46.61999893,30.24170113,39.48351669,8.212298393,113.591835,23.7311306,46.93701935,2.991732836,64.80667114,35.74481201,75.19999695,39.49020386,56.52000046,73.54032898,48.47284317,14.293643,1.860000014,50.33010483,172.1478119,117.8527069,90.03649139,72.96598816,26.11849976,92.37000275,84.45389557,30.33835411,33.64175034,100.7984085,12.01202202,66.13955688,123.9428329,50.51094055,66.89617157,187.5345917,729.4400024,121.4872665,13.52784252,31.72279739,28.54758644,118.1596756
33.91607285,41.06154251,162.5647583,26.3124733,37.1740799,85.50751495,80.52999878,48.83556747,34.43081665,65.8687439,46.90000153,30.61972237,40.05542374,8.256611824,113.6015091,23.84052467,47.13708878,3.010926962,64.0736084,35.93089676,74.81999969,39.9094696,56.59999847,72.97777557,48.65364456,14.51810646,1.889999986,50.68831253,175.1403046,117.109024,90.68406677,73.8215332,26.36949921,92.79000092,84.35307312,30.49495888,35.8135376,103.0726929,12.110816,66.99214172,125.0854492,51.34667587,67.61322784,188.806839,732.7199707,122.2894592,13.54442978,31.6877861,28.91120338,119.6153641
33.80461502,41.94838333,162.2825775,25.74965096,37.49615479,85.1359787,80.30999756,48.40109634,34.47758484,65.73631287,46.77999878,31.27546883,40.96461487,8.249223709,113.7754059,23.54475212,46.76096344,3.038465977,63.8486824,35.92243958,74.63999939,40.18598938,58.45000076,73.49423218,48.48106766,14.38342762,1.889999986,50.43379974,173.8522949,119.2238007,89.77422333,74.5711441,26.94350052,92.36000061,84.51810455,30.4732132,34.93983459,103.33284,12.14298153,67.56555176,126.0277634,51.41490936,67.3859024,189.3895111,734.6199951,122.5122757,13.154603,31.81031227,28.36947632,120.4163666
33.19167709,41.47159576,158.1135406,25.64341545,36.72485733,84.27194214,81.25,47.34835815,33.68284225,65.38874054,46.47999954,31.14433479,40.67865372,8.079361916,112.2198944,23.15577888,46.24077606,3.025947809,62.89076614,35.39802551,71.94999695,40.77473068,57.41999817,72.61808014,47.31403732,14.3026247,1.870000005,49.17060089,169.6783447,116.6520309,88.0446167,73.73188019,27.01300049,90.94999695,81.90441895,29.94683647,32.99271774,100.0402603,11.9338932,67.09022522,126.7549286,50.45123672,66.41522217,185.8349762,724.9899902,121.300087,12.90577793,31.72279739,27.85002708,119.1501999
33.1452446,41.22365952,159.0693207,26.04123306,36.69944382,85.04959106,83.31999969,47.31493759,33.79971695,66.12528992,47.40999985,31.49148178,40.76664352,7.961200714,114.7995529,23.3786335,46.44084549,3.051818371,63.57382202,35.80402756,72.08999634,41.39024734,57.00999832,75.70762634,48.12768173,14.04225063,1.809999943,49.18001556,170.4627533,113.9407959,89.17580414,74.02672577,27.41950035,92.23000336,82.90406036,30.0207901,32.73475266,100.2409515,11.94997978,67.41462708,127.8604889,50.08453751,67.10603333,187.9424133,728.4000244,121.2377243,13.02189255,31.46026993,27.87230301,119.8220749
32.55086517,39.27833939,158.7870941,25.63211441,36.00444031,84.39289093,84.66000366,46.10343933,33.07510376,65.53768921,46.93000031,31.24462128,40.12142181,7.739645004,114.12323,23.11121178,45.84062958,3.030120611,62.97404861,35.76173401,70.61000061,40.77473068,56.86999893,72.53507996,47.74963379,13.55741596,1.730000019,48.57670975,166.4243927,113.0422058,88.11838531,72.92929077,26.92000008,90.87000275,82.10620117,29.38566589,32.14395905,98.56865692,11.64669037,65.87545013,126.5249023,48.85651779,66.20536041,182.6204071,728,119.4282913,12.91407204,31.04896355,27.43446922,119.0899582
32.45801163,39.32601929,160.0887909,25.84006691,35.76711655,84.55706787,85.5,46.12017059,32.77122879,65.6866684,46.91999817,31.47606087,40.34138489,7.488552094,114.7995529,23.26517677,45.69657516,3.053487062,63.64046478,35.61792755,70.54000092,40.41792679,57.20999908,73.84468842,48.08657837,13.11747265,1.700000048,48.60499573,164.5166321,112.8795624,87.64295197,72.65084839,26.80349922,90.86000061,81.70267487,29.65103149,31.01232529,96.97810364,11.59844303,67.56555176,127.1852798,48.8309288,66.13540649,175.7153168,746.2299805,117.3604355,13.03848743,31.29399109,27.34541893,119.9684906
32.08651733,38.38196564,159.1148682,25.99376869,35.54676437,84.47927856,83.91000366,45.1175499,32.74007416,65.86045837,47.04999924,31.66892815,40.66398621,7.385158539,112.5000763,23.29353714,45.53651047,3.019272566,64.12360382,35.42340851,69.38999939,40.33764648,56.95999908,72.83942413,48.15233612,13.18929863,1.720000029,48.567276,164.6425323,111.1675797,87.61837006,72.09396362,26.6875,90.68000031,81.57427979,29.2725563,31.51990318,96.22000885,11.50194263,66.95440674,125.6493378,48.45572281,65.31338501,168.5577698,746.5300293,115.6491013,12.89748192,30.88268661,27.16732788,119.5894928
32.08652496,38.37242508,160.9718018,25.92822075,34.63138199,83.76212311,83.12999725,45.48517227,33.11405563,66.4563446,46.97000122,31.91579437,41.05260086,7.355619431,108.2296371,23.43130112,46.04870224,3.046811342,65.04816437,35.51643753,70.55000305,40.25735092,56.65000153,74.42570496,48.48106766,13.10849476,1.710000038,49.03862762,165.2041779,107.3099442,88.5774231,72.75732422,26.21249962,89.94000244,82.55555725,29.54661942,31.78616142,94.85987854,11.63060951,66.32818604,126.6213684,48.37896347,65.67194366,171.0828247,753.4799805,116.7721558,13.17948723,30.1476078,27.10796165,117.2724533
31.0806179,37.26626205,156.0199738,25.41512871,33.10577011,82.9066925,80.51999664,44.67472839,32.01544952,65.06594849,46.13999939,32.04694748,40.95727921,7.244840622,101.7370224,23.09905815,44.54414749,2.994236946,63.82368088,34.79748917,67.95999908,37.26904678,55.33000183,72.03707886,47.45375824,12.90199089,1.659999967,47.91682434,160.4201508,102.4374924,85.07727814,71.42240906,25.20299911,88.29000092,81.07906342,28.95063782,30.12197304,93.09095764,11.36638355,65.04178619,125.0068283,47.47500229,64.13289642,165.1780548,730.7999878,114.205162,12.83113098,28.51988983,26.35847664,112.319725
31.42523766,37.36161423,155.2279968,24.65113258,33.47870255,83.46835327,79.83000183,45.15932846,31.96090317,65.45491791,45.24000168,32.16267014,41.15525055,6.986361027,102.7128448,23.3867321,44.59217834,3.058494091,64.51509094,34.49298096,67.5,37.9380722,55.90999985,72.28607941,47.96330643,13.06359863,1.669999957,48.19963837,161.3498688,103.6614304,87.25769043,71.2585907,24.80349922,86.91999817,81.06990051,27.79348373,30.88750458,94.12333679,11.42382145,65.1711731,129.1702423,47.40678024,63.9230423,164.9741211,724.7199707,114.757782,12.73159695,28.6074028,26.69240379,112.7417984
31.97476387,37.02786636,172.523056,24.93141365,34.08893967,84.90267181,82.22000122,47.1311264,32.29594421,66.50596619,44.13999939,32.61012268,41.69049072,7.230071068,105.707962,23.55285645,45.47248459,3.089370966,65.81455231,34.91590118,69.05999756,39.33855438,56.75999832,73.27287292,47.86469269,13.18929863,1.720000029,49.32142639,165.5915527,107.1472778,89.45450592,72.05303192,25.59449959,88.13999939,81.26248169,28.35901451,32.58498383,95.43994141,11.7087307,64.4480896,130.6726685,48.24250793,64.82371521,170.519516,723.8300171,116.7186661,12.92236805,28.74742317,27.54578781,114.2663803
31.42523766,37.38069534,174.8078613,24.76867104,34.54663086,85.05823517,83.75,45.90293503,32.30373001,66.94462585,43.13999939,32.23210526,41.16257858,7.303923607,106.2200241,23.48397255,45.55252075,3.132766962,65.3813858,34.88206863,68.95999908,40.29302597,55.43999863,73.99226379,47.64277649,13.1713419,1.74000001,48.88779068,164.9814148,108.6268234,89.84799194,72.38059998,26.0359993,87.33999634,81.21661377,28.46342278,33.05096817,96.70420074,11.49504948,64.31108093,130.9940796,49.58992386,64.61385345,170.2572784,736.3499756,116.4156342,12.89748192,28.64240837,27.57547379,113.8615341
32.29143143,36.83714294,174.4892731,24.94949532,35.07211304,85.87908173,83.98999786,46.52956009,33.05172729,67.33356476,44,32.64869308,41.29455948,7.45162487,109.2827606,23.69061661,45.76859283,3.16197443,65.18148041,35.36419296,70.23000336,41.1672287,56.90999985,73.09767151,48.61256409,13.41376019,1.830000043,50.22640991,165.1267242,110.3620148,89.0118866,73.4943924,26.62700081,88.23999786,82.33546448,28.61567497,35.45571899,97.63928986,11.60533619,65.2016449,131.4052277,50.7241478,65.06858063,173.0445557,740.7800293,118.1537247,12.75648022,29.3599968,28.03555489,116.6006241
32.91546631,38.32474136,174.0159454,25.03990746,35.08060074,87.80593872,85.83999634,47.98335266,34.00230026,68.44257355,44.29000092,32.88012695,42.13041687,7.58455801,109.2151108,24.0350132,46.64091492,3.198692799,66.37264252,35.61792755,72.12000275,42.30903244,58.47000122,74.61938477,49.22896576,13.55741596,1.799999952,51.59329605,168.8260956,111.3922272,91.70870972,76.54096985,27.18400002,89.73999786,83.93119812,29.59881973,36.59570313,99.43468475,11.89713287,66.72399139,132.332077,50.6047554,67.59574127,174.656723,747.2800293,119.4550476,13.01360226,29.14121437,27.96134758,117.9960022
32.50564194,36.36035919,173.9522247,25.15970802,33.80924988,87.70223999,85.15000153,47.53216553,34.00230026,68.22737885,44.79999924,32.64097977,41.51452255,7.724874973,105.1475754,24.07958031,46.16073227,3.177830219,66.76416016,35.63486481,72.30000305,42.46959305,55.75,68.73539734,49.21251678,13.68311405,1.830000043,51.33877563,168.5743408,109.3937378,91.00376892,76.4672699,26.87400055,88.88999939,82.80315399,29.23775101,38.37638855,99.3374176,11.77306461,66.70114136,131.2332916,49.98220825,67.25470734,171.2770233,744.6199951,119.9987411,13.01360226,28.23985291,27.69420242,115.9287415
33.10173035,37.4855957,173.269516,25.03990746,34.43645096,88.67001343,80.65000153,48.35097122,34.52433395,69.22879028,45.90000153,32.56383514,41.0892601,7.776570797,105.8528595,24.42803192,46.27277756,3.226231813,66.67256165,35.6856041,73.55000305,43.62922668,56.54999924,70.06344604,49.34402084,13.81778908,1.860000014,51.98923874,171.4796143,114.6844788,91.69231415,77.17975616,27.09700012,89.66000366,83.60105133,29.7119236,38.21829987,100.3697815,11.86956406,67.27201843,132.1377106,50.13570786,67.74626923,177.6091309,736,122.1290131,13.0633688,28.79991913,27.67194748,118.2113266
33.53948975,37.89562988,170.5386963,24.75057983,34.88564682,90.73510742,82.26000214,48.22566223,35.1632309,70.44534302,47.31000137,33.26587677,41.6978302,7.94643259,105.9011841,24.63872719,46.60890198,3.254606009,68.07196045,35.99010468,73.80000305,45.11000824,56.22999954,69.86978149,50.23161316,14.06918716,1.929999948,52.70567703,171.4602509,116.1175308,91.84806824,78.2689743,26.65800095,90.25,84.30717468,31.1431427,39.23345184,103.1675949,11.9729557,69.06076813,133.2215729,50.44271469,67.74626923,190.3315582,735.3099976,123.9294891,13.0633688,29.09745789,27.64225769,118.1079865
33.74440384,40.45124435,172.5139771,25.34279251,35.50437164,90.53637695,83.81999969,47.36506271,35.3891716,70.54466248,51.56999969,33.26587677,41.60250473,7.916891575,105.485733,24.61845779,46.56887436,3.277137995,67.10569763,35.99856567,73.45999908,45.24382019,56.38999939,70.01732635,49.67275238,14.05122757,1.960000038,52.8093605,171.4796143,115.8774033,91.0693512,77.7530365,26.98999977,91.80999756,83.72026825,30.77773285,38.66762924,104.6936722,11.93159866,68.45946503,133.7522736,50.83501053,67.87793732,195.702179,736.9199829,124.5177841,12.92236805,29.06245995,27.41963196,118.6592407
33.52087402,41.80534363,174.1160126,25.22525406,35.23316193,90.76966858,83.91999817,47.27316284,35.4047699,70.90880585,51.54999924,33.72875977,42.20374298,7.90950346,106.8866577,24.64682961,46.96102905,3.297165155,66.98908234,36.10852051,72.81999969,45.05648422,57.25999832,71.92640686,50.05902481,14.00633621,1.870000005,52.58312225,169.6008759,118.5421066,90.02833557,77.63837433,27.5095005,91.87000275,83.71108246,30.63851738,37.40284348,103.8408585,11.95457554,68.80957794,134.6865997,50.73265839,67.86038208,192.147644,744.0599976,125.3912735,12.87260151,29.28999138,27.57547379,119.2621765
33.18556976,41.39530182,173.7246399,25.26819611,34.8836441,89.4131012,83.65000153,46.83034134,34.99959946,70.47847748,52.08000183,33.67474365,42.26973343,7.850425243,109.6852112,24.51716423,46.96903992,3.269626141,67.03907776,35.74481201,71.13999939,44.83346939,56.20999908,68.17282104,49.83711243,13.59333038,1.919999957,51.78184128,165.6109314,114.3203888,88.52004242,76.7375412,27.44499969,91.37000275,83.25254822,29.93814278,37.10327148,103.4518433,11.87645531,70.21774292,134.3427429,50.52797699,67.23714447,191.6038055,740,125.0436478,12.87260151,28.96619797,27.48642731,117.9270935
32.64535522,41.76720047,170.2838135,24.91107178,34.71313477,89.45677185,83.80000305,50.95776367,35.03076935,70.46190643,51.36999893,33.47416306,42.63633728,7.806113243,107.5935669,24.20517921,46.44084549,3.22873497,66.36432648,35.90551376,70.27999878,45.88607407,56.5,67.73937988,49.19607925,13.86267948,1.950000048,51.00883484,165.2138367,114.498558,88.17578888,76.21337891,27.24150085,90.26000214,82.58306885,29.76848221,38.01858521,103.6314011,11.92470837,69.98938751,132.8477478,49.99926376,66.85970306,189.7877045,729.3800049,119.633316,12.97213173,28.9224453,25.84644318,116.9365387
33.13900375,42.3965683,173.4515839,25.2840271,35.69348526,89.34322357,86.76999664,51.20005798,35.49826813,71.14880371,52.15999985,33.89847946,43.05427933,7.961200714,108.620018,24.67518806,47.36917877,3.287985802,66.63922882,35.93935013,71.55999756,45.91283417,60.65000153,70.07267761,50.6178894,14.11407757,1.970000029,51.40476227,170.0656891,118.1625824,90.67588806,77.51553345,28.12199974,90.81999969,83.68357086,30.20785522,38.90062332,104.5515518,12.13608742,70.35474396,135.1201172,50.6047554,67.36000824,193.9665222,737.4299927,122.4588089,13.42830944,29.49126816,26.32878685,118.0649033
33.32527161,41.6813736,173.6790924,25.09867668,35.99187088,89.96329498,88.66999817,50.28935623,35.80992508,71.74471283,52.04000092,34.02190399,42.92229462,7.961200714,109.4140701,24.85346603,48.01741409,3.303006887,66.69753265,36.24385071,70.94999695,46.78702927,60.65000153,69.93434906,50.29735184,14.21283722,1.940000057,50.99941254,171.1212921,118.2167587,91.4546051,78.72760773,28.53800011,92.15000153,84.02290344,30.37315559,38.70922852,103.878273,12.24867535,70.81908417,137.1008606,51.05673218,67.77259064,193.29599,739.8200073,122.6459732,13.37025642,29.68379402,25.74996567,120.2096863
33.74440384,42.387043,174.2252808,25.25464058,35.93220139,90.04188538,88.40000153,50.31441116,35.81771088,72.24952698,52.43999863,34.16849136,42.95894623,7.931663036,110.5857697,24.7278614,48.01741409,3.364761114,67.51384735,36.12543488,70.41999817,46.61753464,61.09999847,70.89348602,50.6178894,14.19488049,2.00999999,51.16909409,167.4703217,119.6575851,91.19229126,79.26810455,28.65749931,93.29000092,83.11499786,30.82992935,37.71903229,103.25737,12.19582939,71.86184692,138.4762421,51.32109451,67.58826447,195.7546997,744.0200195,123.3768539,13.38683987,29.77130699,26.02453041,120.5455856
33.82823181,42.71125412,176.2187653,25.71574974,35.58267593,90.36505127,86.83999634,50.4648056,35.60734558,72.34883881,52,34.19162369,43.01027298,8.035054207,108.2810898,24.82915497,48.23348999,3.380616426,68.4717865,36.75136185,71.91999817,46.47480392,61.97999954,70.54302216,50.49461365,14.53606415,2.019999981,51.47074509,167.6640472,116.543541,92.05299377,79.36642456,28.04400063,92.06999969,83.96787262,30.7951355,38.42187881,102.7486801,12.27164841,71.82380676,138.0501862,51.82424545,67.54436493,194.7731628,745.9400024,123.7868881,13.43660736,29.98132515,26.20263672,120.3819351
33.43704605,42.25353622,174.9080048,25.71348763,35.974823,89.53533936,86.12999725,51.59276581,35.2878952,72.37365723,51.13000107,34.0605011,43.21557999,7.94643259,104.8531342,24.85346603,48.20147324,3.354746819,66.56423187,36.47223282,71.16000366,45.65413666,61.59000015,68.9198761,49.84534454,14.42832088,2.099999905,51.48961258,163.4222412,116.2646942,91.4464035,78.67028046,27.78849983,91.56999969,83.74776459,29.87288094,37.71903229,101.3946228,11.58695412,71.54217529,137.7063293,51.51723862,67.15816498,200.5360718,745.289978,125.8458328,13.18777943,31.15397072,25.85385704,120.3819351
33.61400986,43.85556412,174.6530914,26.10678864,37.08304977,92.97634888,88.45999908,52.97134781,36.38650131,74.22749329,52.59000015,34.33050537,43.38420486,8.153217316,100.0888596,25.21002388,48.61761856,3.357249975,67.29727173,36.86131668,72.52999878,46.73348999,60.77999878,70.06344604,50.58501053,14.55401516,2.140000105,52.44171906,171.2955933,117.9843674,93.52024841,81.46298218,28.19549942,93.08000183,84.74739838,31.65211868,38.46371078,103.1077347,11.96606636,68.99987793,138.124939,53.59804916,63.63827515,204.0346527,761.5900269,130.4094086,13.40342999,30.55889702,26.09132195,119.2535324
34.56403732,43.55041122,174.7168884,26.91598701,37.16830063,94.31254578,87.86000061,53.15515518,36.5345459,74.92269135,52.38999939,33.93705368,42.1450882,8.160601616,102.538765,25.70838737,49.04178619,3.337222099,68.1802597,36.84439468,74.08000183,46.90298462,67.97000122,72.94087219,50.69184875,14.76051903,2.210000038,52.65853882,175.973114,120.649147,95.15146637,81.21729279,29.95149994,93.58000183,84.82077026,32.12194061,38.89879608,104.723587,12.29922009,68.80957794,136.6748352,54.50201416,65.4728241,203.1114044,762.2399902,130.7570343,13.70202255,30.97895241,26.1210041,120.7781601
